time,in,out
2022-07-20 14:13:04,0,0
2022-07-20 14:13:03,0,0
2022-07-20 14:13:02,0,0
2022-07-20 14:13:01,0,0
2022-07-20 14:13:00,0,0
2022-07-20 14:12:59,0,0
2022-07-20 14:12:58,0,0
2022-07-20 14:12:57,0,0
2022-07-20 14:12:56,0,0
2022-07-20 14:12:55,0,0
2022-07-20 14:12:54,0,0
2022-07-20 14:12:53,0,0
2022-07-20 14:12:52,0,0
2022-07-20 14:12:51,0,0
2022-07-20 14:12:50,0,0
2022-07-20 14:12:49,0,0
2022-07-20 14:12:48,0.110883,-0.1165693
2022-07-20 14:12:47,2.385117,-2.507431
2022-07-20 14:12:46,0,0
2022-07-20 14:12:45,0,0
2022-07-20 14:12:44,0,0
2022-07-20 14:12:43,0,0
2022-07-20 14:12:42,0,0
2022-07-20 14:12:41,0,0
2022-07-20 14:12:40,0,0
2022-07-20 14:12:39,0,0
2022-07-20 14:12:38,0,0
2022-07-20 14:12:37,0,0
2022-07-20 14:12:36,0,0
2022-07-20 14:12:35,0,0
2022-07-20 14:12:34,0,0
2022-07-20 14:12:33,0,0
2022-07-20 14:12:32,0,0
2022-07-20 14:12:31,0,0
2022-07-20 14:12:30,0,0
2022-07-20 14:12:29,0,0
2022-07-20 14:12:28,0,0
2022-07-20 14:12:27,0,0
2022-07-20 14:12:26,0,0
2022-07-20 14:12:25,0.1103205,-0.1159779
2022-07-20 14:12:24,2.38568,-2.508022
2022-07-20 14:12:23,0,0
2022-07-20 14:12:22,0,0
2022-07-20 14:12:21,0.0279988,-0.0481005
2022-07-20 14:12:20,0.5960012,-1.0238995
2022-07-20 14:12:19,0,0
2022-07-20 14:12:18,0,0
2022-07-20 14:12:17,0,0
2022-07-20 14:12:16,0,0
2022-07-20 14:12:15,0,0
2022-07-20 14:12:14,0,0
2022-07-20 14:12:13,0,0
2022-07-20 14:12:12,0,0
2022-07-20 14:12:11,0,0
2022-07-20 14:12:10,0,0
2022-07-20 14:12:09,0,0
2022-07-20 14:12:08,0,0
2022-07-20 14:12:07,0,0
2022-07-20 14:12:06,0,0
2022-07-20 14:12:05,0,0
2022-07-20 14:12:04,0,0
2022-07-20 14:12:03,0,0
2022-07-20 14:12:02,0,0
2022-07-20 14:12:01,0,0
2022-07-20 14:12:00,0,0
2022-07-20 14:11:59,0,0
2022-07-20 14:11:58,0,0
2022-07-20 14:11:57,0,0
2022-07-20 14:11:56,0,0
2022-07-20 14:11:55,0,0
2022-07-20 14:11:54,0,0
2022-07-20 14:11:53,0,0
2022-07-20 14:11:52,0,0
2022-07-20 14:11:51,0,0
2022-07-20 14:11:50,0,0
2022-07-20 14:11:49,0,0
2022-07-20 14:11:48,0,0
2022-07-20 14:11:47,0,0
2022-07-20 14:11:46,0,0
2022-07-20 14:11:45,0,0
2022-07-20 14:11:44,0,0
2022-07-20 14:11:43,0,0
2022-07-20 14:11:42,0,0
2022-07-20 14:11:41,0,0
2022-07-20 14:11:40,0,0
2022-07-20 14:11:39,0,0
2022-07-20 14:11:38,0,0
2022-07-20 14:11:37,0,0
2022-07-20 14:11:36,0.0284576,-0.0488887
2022-07-20 14:11:35,0.5955424,-1.0231113
2022-07-20 14:11:34,0,0
2022-07-20 14:11:33,0,0
2022-07-20 14:11:32,0,0
2022-07-20 14:11:31,0,0
2022-07-20 14:11:30,0,0
2022-07-20 14:11:29,0,0
2022-07-20 14:11:28,0,0
2022-07-20 14:11:27,0,0
2022-07-20 14:11:26,0,0
2022-07-20 14:11:25,0,0
2022-07-20 14:11:24,0,0
2022-07-20 14:11:23,0,0
2022-07-20 14:11:22,0,0
2022-07-20 14:11:21,0,0
2022-07-20 14:11:20,0,0
2022-07-20 14:11:19,0,0
2022-07-20 14:11:18,0,0
2022-07-20 14:11:17,0,0
2022-07-20 14:11:16,0,0
2022-07-20 14:11:15,0,0
2022-07-20 14:11:14,0,0
2022-07-20 14:11:13,0,0
2022-07-20 14:11:12,0,0
2022-07-20 14:11:11,0,0
2022-07-20 14:11:10,0,0
2022-07-20 14:11:09,0,0
2022-07-20 14:11:08,0,0
2022-07-20 14:11:07,0,0
2022-07-20 14:11:06,0,0
2022-07-20 14:11:05,0,0
2022-07-20 14:11:04,0,0
2022-07-20 14:11:03,0,0
2022-07-20 14:11:02,0.0978861,-0.1019647
2022-07-20 14:11:01,2.398114,-2.498035
2022-07-20 14:11:00,0,0
2022-07-20 14:10:59,0,0
2022-07-20 14:10:58,0,0
2022-07-20 14:10:57,0,0
2022-07-20 14:10:56,0,0
2022-07-20 14:10:55,0,0
2022-07-20 14:10:54,0,0
2022-07-20 14:10:53,0,0
2022-07-20 14:10:52,0,0
2022-07-20 14:10:51,0.0244924,-0.0420767
2022-07-20 14:10:50,0.5995076,-1.0299233
2022-07-20 14:10:49,0,0
2022-07-20 14:10:48,0,0
2022-07-20 14:10:47,0,0
2022-07-20 14:10:46,0,0
2022-07-20 14:10:45,0,0
2022-07-20 14:10:44,0,0
2022-07-20 14:10:43,0,0
2022-07-20 14:10:42,0,0
2022-07-20 14:10:41,0,0
2022-07-20 14:10:40,0,0
2022-07-20 14:10:39,0,0
2022-07-20 14:10:38,0,0
2022-07-20 14:10:37,0,0
2022-07-20 14:10:36,0,0
2022-07-20 14:10:35,0,0
2022-07-20 14:10:34,0,0
2022-07-20 14:10:33,0,0
2022-07-20 14:10:32,0,0
2022-07-20 14:10:31,0,0
2022-07-20 14:10:30,0,0
2022-07-20 14:10:29,0,0
2022-07-20 14:10:28,0,0
2022-07-20 14:10:27,0,0
2022-07-20 14:10:26,0.0979221,-0.1029438
2022-07-20 14:10:25,2.398078,-2.521056
2022-07-20 14:10:24,0,0
2022-07-20 14:10:23,0,0
2022-07-20 14:10:22,0,0
2022-07-20 14:10:21,0,0
2022-07-20 14:10:20,0,0
2022-07-20 14:10:19,0,0
2022-07-20 14:10:18,0,0
2022-07-20 14:10:17,0,0
2022-07-20 14:10:16,0,0
2022-07-20 14:10:15,0,0
2022-07-20 14:10:14,0,0
2022-07-20 14:10:13,0,0
2022-07-20 14:10:12,0,0
2022-07-20 14:10:11,0,0
2022-07-20 14:10:10,0,0
2022-07-20 14:10:09,0,0
2022-07-20 14:10:08,0.0239121,-0.0239121
2022-07-20 14:10:07,0.5840879,-0.5840879
2022-07-20 14:10:06,0.0249801,-0.0429145
2022-07-20 14:10:05,0.5990199,-1.0290855
2022-07-20 14:10:04,0,0
2022-07-20 14:10:03,0,0
2022-07-20 14:10:02,0,0
2022-07-20 14:10:01,0,0
2022-07-20 14:10:00,0.1075291,-0.1130434
2022-07-20 14:09:59,2.388471,-2.510957
2022-07-20 14:09:58,0,0
2022-07-20 14:09:57,0,0
2022-07-20 14:09:56,0,0
2022-07-20 14:09:55,0,0
2022-07-20 14:09:54,0,0
2022-07-20 14:09:53,0,0
2022-07-20 14:09:52,0,0
2022-07-20 14:09:51,0,0
2022-07-20 14:09:50,0,0
2022-07-20 14:09:49,0,0
2022-07-20 14:09:48,0,0
2022-07-20 14:09:47,0,0
2022-07-20 14:09:46,0,0
2022-07-20 14:09:45,0,0
2022-07-20 14:09:44,0,0
2022-07-20 14:09:43,0,0
2022-07-20 14:09:42,0,0
2022-07-20 14:09:41,0,0
2022-07-20 14:09:40,0,0
2022-07-20 14:09:39,0,0
2022-07-20 14:09:38,0,0
2022-07-20 14:09:37,0,0
2022-07-20 14:09:36,0,0
2022-07-20 14:09:35,0,0
2022-07-20 14:09:34,0,0
2022-07-20 14:09:33,0,0
2022-07-20 14:09:32,0,0
2022-07-20 14:09:31,0,0
2022-07-20 14:09:30,0,0
2022-07-20 14:09:29,0,0
2022-07-20 14:09:28,0,0
2022-07-20 14:09:27,0,0
2022-07-20 14:09:26,0,0
2022-07-20 14:09:25,0,0
2022-07-20 14:09:24,0,0
2022-07-20 14:09:23,0,0
2022-07-20 14:09:22,0,0
2022-07-20 14:09:21,0.0270546,-0.0464783
2022-07-20 14:09:20,0.5969454,-1.0255217
2022-07-20 14:09:19,0,0
2022-07-20 14:09:18,0,0
2022-07-20 14:09:17,0,0
2022-07-20 14:09:16,0,0
2022-07-20 14:09:15,0,0
2022-07-20 14:09:14,0,0
2022-07-20 14:09:13,0,0
2022-07-20 14:09:12,0,0
2022-07-20 14:09:11,0,0
2022-07-20 14:09:10,0,0
2022-07-20 14:09:09,0,0
2022-07-20 14:09:08,0,0
2022-07-20 14:09:07,0,0
2022-07-20 14:09:06,0,0
2022-07-20 14:09:05,0,0
2022-07-20 14:09:04,0,0
2022-07-20 14:09:03,0,0
2022-07-20 14:09:02,0,0
2022-07-20 14:09:01,0,0
2022-07-20 14:09:00,0,0
2022-07-20 14:08:59,0,0
2022-07-20 14:08:58,0,0
2022-07-20 14:08:57,0,0
2022-07-20 14:08:56,0,0
2022-07-20 14:08:55,0,0
2022-07-20 14:08:54,0,0
2022-07-20 14:08:53,0,0
2022-07-20 14:08:52,0,0
2022-07-20 14:08:51,0,0
2022-07-20 14:08:50,0,0
2022-07-20 14:08:49,0,0
2022-07-20 14:08:48,0,0
2022-07-20 14:08:47,0,0
2022-07-20 14:08:46,0,0
2022-07-20 14:08:45,0,0
2022-07-20 14:08:44,0,0
2022-07-20 14:08:43,0,0
2022-07-20 14:08:42,0,0
2022-07-20 14:08:41,0,0
2022-07-20 14:08:40,0,0
2022-07-20 14:08:39,0,0
2022-07-20 14:08:38,0,0
2022-07-20 14:08:37,0,0
2022-07-20 14:08:36,0.0274907,-0.0472276
2022-07-20 14:08:35,0.5965093,-1.0247724
2022-07-20 14:08:34,0,0
2022-07-20 14:08:33,0,0
2022-07-20 14:08:32,0.1080402,-0.1125419
2022-07-20 14:08:31,2.38796,-2.487458
2022-07-20 14:08:30,0,0
2022-07-20 14:08:29,0,0
2022-07-20 14:08:28,0,0
2022-07-20 14:08:27,0,0
2022-07-20 14:08:26,0,0
2022-07-20 14:08:25,0,0
2022-07-20 14:08:24,0,0
2022-07-20 14:08:23,0,0
2022-07-20 14:08:22,0,0
2022-07-20 14:08:21,0,0
2022-07-20 14:08:20,0,0
2022-07-20 14:08:19,0,0
2022-07-20 14:08:18,0,0
2022-07-20 14:08:17,0,0
2022-07-20 14:08:16,0,0
2022-07-20 14:08:15,0,0
2022-07-20 14:08:14,0,0
2022-07-20 14:08:13,0,0
2022-07-20 14:08:12,0,0
2022-07-20 14:08:11,0,0
2022-07-20 14:08:10,0,0
2022-07-20 14:08:09,0,0
2022-07-20 14:08:08,0,0
2022-07-20 14:08:07,0,0
2022-07-20 14:08:06,0,0
2022-07-20 14:08:05,0,0
2022-07-20 14:08:04,0,0
2022-07-20 14:08:03,0.1096727,-0.115297
2022-07-20 14:08:02,2.386327,-2.508703
2022-07-20 14:08:01,0,0
2022-07-20 14:08:00,0,0
2022-07-20 14:07:59,0,0
2022-07-20 14:07:58,0,0
2022-07-20 14:07:57,0,0
2022-07-20 14:07:56,0,0
2022-07-20 14:07:55,0,0
2022-07-20 14:07:54,0,0
2022-07-20 14:07:53,0,0
2022-07-20 14:07:52,0,0
2022-07-20 14:07:51,0.0273922,-0.0470584
2022-07-20 14:07:50,0.5966078,-1.0249416
2022-07-20 14:07:49,0,0
2022-07-20 14:07:48,0,0
2022-07-20 14:07:47,0,0
2022-07-20 14:07:46,0,0
2022-07-20 14:07:45,0,0
2022-07-20 14:07:44,0,0
2022-07-20 14:07:43,0,0
2022-07-20 14:07:42,0,0
2022-07-20 14:07:41,0.1090793,-0.1146731
2022-07-20 14:07:40,2.386921,-2.509327
2022-07-20 14:07:39,0,0
2022-07-20 14:07:38,0,0
2022-07-20 14:07:37,0,0
2022-07-20 14:07:36,0,0
2022-07-20 14:07:35,0,0
2022-07-20 14:07:34,0,0
2022-07-20 14:07:33,0,0
2022-07-20 14:07:32,0,0
2022-07-20 14:07:31,0,0
2022-07-20 14:07:30,0,0
2022-07-20 14:07:29,0,0
2022-07-20 14:07:28,0,0
2022-07-20 14:07:27,0,0
2022-07-20 14:07:26,0,0
2022-07-20 14:07:25,0,0
2022-07-20 14:07:24,0,0
2022-07-20 14:07:23,0,0
2022-07-20 14:07:22,0,0
2022-07-20 14:07:21,0,0
2022-07-20 14:07:20,0,0
2022-07-20 14:07:19,0,0
2022-07-20 14:07:18,0,0
2022-07-20 14:07:17,0,0
2022-07-20 14:07:16,0,0
2022-07-20 14:07:15,0,0
2022-07-20 14:07:14,0,0
2022-07-20 14:07:13,0,0
2022-07-20 14:07:12,0,0
2022-07-20 14:07:11,0,0
2022-07-20 14:07:10,0,0
2022-07-20 14:07:09,0,0
2022-07-20 14:07:08,0,0
2022-07-20 14:07:07,0,0
2022-07-20 14:07:06,0.0291846,-0.0501376
2022-07-20 14:07:05,0.5948154,-1.0218624
2022-07-20 14:07:04,0,0
2022-07-20 14:07:03,0,0
2022-07-20 14:07:02,0,0
2022-07-20 14:07:01,0,0
2022-07-20 14:07:00,0,0
2022-07-20 14:06:59,0,0
2022-07-20 14:06:58,0,0
2022-07-20 14:06:57,0,0
2022-07-20 14:06:56,0,0
2022-07-20 14:06:55,0,0
2022-07-20 14:06:54,0,0
2022-07-20 14:06:53,0,0
2022-07-20 14:06:52,0,0
2022-07-20 14:06:51,0,0
2022-07-20 14:06:50,0,0
2022-07-20 14:06:49,0,0
2022-07-20 14:06:48,0,0
2022-07-20 14:06:47,0,0
2022-07-20 14:06:46,0,0
2022-07-20 14:06:45,0,0
2022-07-20 14:06:44,0,0
2022-07-20 14:06:43,0,0
2022-07-20 14:06:42,0,0
2022-07-20 14:06:41,0,0
2022-07-20 14:06:40,0,0
2022-07-20 14:06:39,0,0
2022-07-20 14:06:38,0,0
2022-07-20 14:06:37,0,0
2022-07-20 14:06:36,0,0
2022-07-20 14:06:35,0,0
2022-07-20 14:06:34,0,0
2022-07-20 14:06:33,0,0
2022-07-20 14:06:32,0,0
2022-07-20 14:06:31,0,0
2022-07-20 14:06:30,0,0
2022-07-20 14:06:29,0,0
2022-07-20 14:06:28,0,0
2022-07-20 14:06:27,0,0
2022-07-20 14:06:26,0,0
2022-07-20 14:06:25,0,0
2022-07-20 14:06:24,0,0
2022-07-20 14:06:23,0,0
2022-07-20 14:06:22,0,0
2022-07-20 14:06:21,0.0246029,-0.0422665
2022-07-20 14:06:20,0.5993971,-1.0297335
2022-07-20 14:06:19,0,0
2022-07-20 14:06:18,0,0
2022-07-20 14:06:17,0,0
2022-07-20 14:06:16,0,0
2022-07-20 14:06:15,0,0
2022-07-20 14:06:14,0,0
2022-07-20 14:06:13,0,0
2022-07-20 14:06:12,0,0
2022-07-20 14:06:11,0,0
2022-07-20 14:06:10,0,0
2022-07-20 14:06:09,0,0
2022-07-20 14:06:08,0,0
2022-07-20 14:06:07,0,0
2022-07-20 14:06:06,0,0
2022-07-20 14:06:05,0,0
2022-07-20 14:06:04,0,0
2022-07-20 14:06:03,0.1065138,-0.1109519
2022-07-20 14:06:02,2.389486,-2.489048
2022-07-20 14:06:01,0,0
2022-07-20 14:06:00,0,0
2022-07-20 14:05:59,0,0
2022-07-20 14:05:58,0,0
2022-07-20 14:05:57,0,0
2022-07-20 14:05:56,0,0
2022-07-20 14:05:55,0,0
2022-07-20 14:05:54,0,0
2022-07-20 14:05:53,0,0
2022-07-20 14:05:52,0,0
2022-07-20 14:05:51,0,0
2022-07-20 14:05:50,0,0
2022-07-20 14:05:49,0,0
2022-07-20 14:05:48,0,0
2022-07-20 14:05:47,0,0
2022-07-20 14:05:46,0,0
2022-07-20 14:05:45,0,0
2022-07-20 14:05:44,0,0
2022-07-20 14:05:43,0,0
2022-07-20 14:05:42,0,0
2022-07-20 14:05:41,0.1058157,-0.1112422
2022-07-20 14:05:40,2.390184,-2.512758
2022-07-20 14:05:39,0,0
2022-07-20 14:05:38,0,0
2022-07-20 14:05:37,0,0
2022-07-20 14:05:36,0.0263313,-0.0452358
2022-07-20 14:05:35,0.5976687,-1.0267642
2022-07-20 14:05:34,0,0
2022-07-20 14:05:33,0,0
2022-07-20 14:05:32,0,0
2022-07-20 14:05:31,0,0
2022-07-20 14:05:30,0,0
2022-07-20 14:05:29,0,0
2022-07-20 14:05:28,0,0
2022-07-20 14:05:27,0,0
2022-07-20 14:05:26,0,0
2022-07-20 14:05:25,0,0
2022-07-20 14:05:24,0,0
2022-07-20 14:05:23,0,0
2022-07-20 14:05:22,0,0
2022-07-20 14:05:21,0,0
2022-07-20 14:05:20,0.1074265,-0.1129355
2022-07-20 14:05:19,2.388574,-2.511064
2022-07-20 14:05:18,0,0
2022-07-20 14:05:17,0,0
2022-07-20 14:05:16,0,0
2022-07-20 14:05:15,0,0
2022-07-20 14:05:14,0,0
2022-07-20 14:05:13,0,0
2022-07-20 14:05:12,0,0
2022-07-20 14:05:11,0,0
2022-07-20 14:05:10,0,0
2022-07-20 14:05:09,0,0
2022-07-20 14:05:08,0,0
2022-07-20 14:05:07,0,0
2022-07-20 14:05:06,0,0
2022-07-20 14:05:05,0,0
2022-07-20 14:05:04,0,0
2022-07-20 14:05:03,0,0
2022-07-20 14:05:02,0,0
2022-07-20 14:05:01,0,0
2022-07-20 14:05:00,0,0
2022-07-20 14:04:59,0,0
2022-07-20 14:04:58,0,0
2022-07-20 14:04:57,0,0
2022-07-20 14:04:56,0,0
2022-07-20 14:04:55,0,0
2022-07-20 14:04:54,0,0
2022-07-20 14:04:53,0,0
2022-07-20 14:04:52,0,0
2022-07-20 14:04:51,0.0270237,-0.0464254
2022-07-20 14:04:50,0.5969763,-1.0255746
2022-07-20 14:04:49,0,0
2022-07-20 14:04:48,0,0
2022-07-20 14:04:47,0,0
2022-07-20 14:04:46,0,0
2022-07-20 14:04:45,0,0
2022-07-20 14:04:44,0,0
2022-07-20 14:04:43,0,0
2022-07-20 14:04:42,0,0
2022-07-20 14:04:41,0,0
2022-07-20 14:04:40,0,0
2022-07-20 14:04:39,0,0
2022-07-20 14:04:38,0,0
2022-07-20 14:04:37,0,0
2022-07-20 14:04:36,0,0
2022-07-20 14:04:35,0,0
2022-07-20 14:04:34,0,0
2022-07-20 14:04:33,0,0
2022-07-20 14:04:32,0,0
2022-07-20 14:04:31,0,0
2022-07-20 14:04:30,0,0
2022-07-20 14:04:29,0,0
2022-07-20 14:04:28,0,0
2022-07-20 14:04:27,0,0
2022-07-20 14:04:26,0,0
2022-07-20 14:04:25,0,0
2022-07-20 14:04:24,0,0
2022-07-20 14:04:23,0,0
2022-07-20 14:04:22,0,0
2022-07-20 14:04:21,0,0
2022-07-20 14:04:20,0,0
2022-07-20 14:04:19,0,0
2022-07-20 14:04:18,0,0
2022-07-20 14:04:17,0,0
2022-07-20 14:04:16,0,0
2022-07-20 14:04:15,0,0
2022-07-20 14:04:14,0,0
2022-07-20 14:04:13,0,0
2022-07-20 14:04:12,0,0
2022-07-20 14:04:11,0,0
2022-07-20 14:04:10,0,0
2022-07-20 14:04:09,0,0
2022-07-20 14:04:08,0,0
2022-07-20 14:04:07,0,0
2022-07-20 14:04:06,0.0275123,-0.0472648
2022-07-20 14:04:05,0.5964877,-1.0247352
2022-07-20 14:04:04,0,0
2022-07-20 14:04:03,0,0
2022-07-20 14:04:02,0,0
2022-07-20 14:04:01,0,0
2022-07-20 14:04:00,0,0
2022-07-20 14:03:59,0,0
2022-07-20 14:03:58,0,0
2022-07-20 14:03:57,0,0
2022-07-20 14:03:56,0,0
2022-07-20 14:03:55,0,0
2022-07-20 14:03:54,0,0
2022-07-20 14:03:53,0,0
2022-07-20 14:03:52,0,0
2022-07-20 14:03:51,0,0
2022-07-20 14:03:50,0,0
2022-07-20 14:03:49,0,0
2022-07-20 14:03:48,0,0
2022-07-20 14:03:47,0,0
2022-07-20 14:03:46,0,0
2022-07-20 14:03:45,0,0
2022-07-20 14:03:44,0,0
2022-07-20 14:03:43,0,0
2022-07-20 14:03:42,0,0
2022-07-20 14:03:41,0,0
2022-07-20 14:03:40,0.1095573,-0.1151756
2022-07-20 14:03:39,2.386443,-2.508824
2022-07-20 14:03:38,0,0
2022-07-20 14:03:37,0,0
2022-07-20 14:03:36,0,0
2022-07-20 14:03:35,0,0
2022-07-20 14:03:34,0.1118688,-0.11653
2022-07-20 14:03:33,2.384131,-2.48347
2022-07-20 14:03:32,0,0
2022-07-20 14:03:31,0,0
2022-07-20 14:03:30,0,0
2022-07-20 14:03:29,0,0
2022-07-20 14:03:28,0,0
2022-07-20 14:03:27,0,0
2022-07-20 14:03:26,0,0
2022-07-20 14:03:25,0,0
2022-07-20 14:03:24,0,0
2022-07-20 14:03:23,0,0
2022-07-20 14:03:22,0,0
2022-07-20 14:03:21,0.0271843,-0.0467012
2022-07-20 14:03:20,0.5968157,-1.0252988
2022-07-20 14:03:19,0,0
2022-07-20 14:03:18,0,0
2022-07-20 14:03:17,0,0
2022-07-20 14:03:16,0,0
2022-07-20 14:03:15,0,0
2022-07-20 14:03:14,0,0
2022-07-20 14:03:13,0,0
2022-07-20 14:03:12,0,0
2022-07-20 14:03:11,0,0
2022-07-20 14:03:10,0.111146,-0.1168458
2022-07-20 14:03:09,2.384854,-2.507154
2022-07-20 14:03:08,0,0
2022-07-20 14:03:07,0,0
2022-07-20 14:03:06,0,0
2022-07-20 14:03:05,0,0
2022-07-20 14:03:04,0,0
2022-07-20 14:03:03,0,0
2022-07-20 14:03:02,0,0
2022-07-20 14:03:01,0,0
2022-07-20 14:03:00,0,0
2022-07-20 14:02:59,0,0
2022-07-20 14:02:58,0,0
2022-07-20 14:02:57,0,0
2022-07-20 14:02:56,0,0
2022-07-20 14:02:55,0,0
2022-07-20 14:02:54,0,0
2022-07-20 14:02:53,0,0
2022-07-20 14:02:52,0,0
2022-07-20 14:02:51,0,0
2022-07-20 14:02:50,0,0
2022-07-20 14:02:49,0,0
2022-07-20 14:02:48,0,0
2022-07-20 14:02:47,0,0
2022-07-20 14:02:46,0,0
2022-07-20 14:02:45,0,0
2022-07-20 14:02:44,0,0
2022-07-20 14:02:43,0,0
2022-07-20 14:02:42,0,0
2022-07-20 14:02:41,0,0
2022-07-20 14:02:40,0,0
2022-07-20 14:02:39,0,0
2022-07-20 14:02:38,0,0
2022-07-20 14:02:37,0,0
2022-07-20 14:02:36,0.0282388,-0.0485128
2022-07-20 14:02:35,0.5957612,-1.0234872
2022-07-20 14:02:34,0,0
2022-07-20 14:02:33,0,0
2022-07-20 14:02:32,0,0
2022-07-20 14:02:31,0,0
2022-07-20 14:02:30,0,0
2022-07-20 14:02:29,0,0
2022-07-20 14:02:28,0,0
2022-07-20 14:02:27,0,0
2022-07-20 14:02:26,0,0
2022-07-20 14:02:25,0,0
2022-07-20 14:02:24,0,0
2022-07-20 14:02:23,0,0
2022-07-20 14:02:22,0,0
2022-07-20 14:02:21,0,0
2022-07-20 14:02:20,0,0
2022-07-20 14:02:19,0,0
2022-07-20 14:02:18,0,0
2022-07-20 14:02:17,0,0
2022-07-20 14:02:16,0,0
2022-07-20 14:02:15,0,0
2022-07-20 14:02:14,0,0
2022-07-20 14:02:13,0,0
2022-07-20 14:02:12,0,0
2022-07-20 14:02:11,0,0
2022-07-20 14:02:10,0,0
2022-07-20 14:02:09,0,0
2022-07-20 14:02:08,0,0
2022-07-20 14:02:07,0,0
2022-07-20 14:02:06,0,0
2022-07-20 14:02:05,0,0
2022-07-20 14:02:04,0,0
2022-07-20 14:02:03,0,0
2022-07-20 14:02:02,0,0
2022-07-20 14:02:01,0,0
2022-07-20 14:02:00,0,0
2022-07-20 14:01:59,0,0
2022-07-20 14:01:58,0,0
2022-07-20 14:01:57,0,0
2022-07-20 14:01:56,0,0
2022-07-20 14:01:55,0,0
2022-07-20 14:01:54,0,0
2022-07-20 14:01:53,0,0
2022-07-20 14:01:52,0,0
2022-07-20 14:01:51,0.0265867,-0.0456747
2022-07-20 14:01:50,0.5974133,-1.0263253
2022-07-20 14:01:49,0,0
2022-07-20 14:01:48,0,0
2022-07-20 14:01:47,0,0
2022-07-20 14:01:46,0,0
2022-07-20 14:01:45,0,0
2022-07-20 14:01:44,0,0
2022-07-20 14:01:43,0,0
2022-07-20 14:01:42,0,0
2022-07-20 14:01:41,0,0
2022-07-20 14:01:40,0,0
2022-07-20 14:01:39,0.1065843,-0.1120502
2022-07-20 14:01:38,2.389416,-2.51195
2022-07-20 14:01:37,0,0
2022-07-20 14:01:36,0,0
2022-07-20 14:01:35,0,0
2022-07-20 14:01:34,0,0
2022-07-20 14:01:33,0,0
2022-07-20 14:01:32,0,0
2022-07-20 14:01:31,0,0
2022-07-20 14:01:30,0,0
2022-07-20 14:01:29,0,0
2022-07-20 14:01:28,0,0
2022-07-20 14:01:27,0,0
2022-07-20 14:01:26,0,0
2022-07-20 14:01:25,0,0
2022-07-20 14:01:24,0,0
2022-07-20 14:01:23,0,0
2022-07-20 14:01:22,0,0
2022-07-20 14:01:21,0,0
2022-07-20 14:01:20,0,0
2022-07-20 14:01:19,0,0
2022-07-20 14:01:18,0,0
2022-07-20 14:01:17,0,0
2022-07-20 14:01:16,0,0
2022-07-20 14:01:15,0,0
2022-07-20 14:01:14,0,0
2022-07-20 14:01:13,0,0
2022-07-20 14:01:12,0,0
2022-07-20 14:01:11,0,0
2022-07-20 14:01:10,0,0
2022-07-20 14:01:09,0,0
2022-07-20 14:01:08,0,0
2022-07-20 14:01:07,0,0
2022-07-20 14:01:06,0.1459393,-0.1728819
2022-07-20 14:01:05,2.974061,-3.523118
2022-07-20 14:01:04,0.1079995,-0.1124995
2022-07-20 14:01:03,2.388,-2.4875
2022-07-20 14:01:02,0,0
2022-07-20 14:01:01,0,0
2022-07-20 14:01:00,0,0
2022-07-20 14:00:59,0,0
2022-07-20 14:00:58,0,0
2022-07-20 14:00:57,0,0
2022-07-20 14:00:56,0,0
2022-07-20 14:00:55,0,0
2022-07-20 14:00:54,0,0
2022-07-20 14:00:53,0,0
2022-07-20 14:00:52,0,0
2022-07-20 14:00:51,0,0
2022-07-20 14:00:50,0,0
2022-07-20 14:00:49,0,0
2022-07-20 14:00:48,0,0
2022-07-20 14:00:47,0,0
2022-07-20 14:00:46,0,0
2022-07-20 14:00:45,0,0
2022-07-20 14:00:44,0,0
2022-07-20 14:00:43,0,0
2022-07-20 14:00:42,0,0
2022-07-20 14:00:41,0,0
2022-07-20 14:00:40,0,0
2022-07-20 14:00:39,0,0
2022-07-20 14:00:38,0,0
2022-07-20 14:00:37,0,0
2022-07-20 14:00:36,0,0
2022-07-20 14:00:35,0,0
2022-07-20 14:00:34,0,0
2022-07-20 14:00:33,0,0
2022-07-20 14:00:32,0,0
2022-07-20 14:00:31,0,0
2022-07-20 14:00:30,0,0
2022-07-20 14:00:29,0,0
2022-07-20 14:00:28,0,0
2022-07-20 14:00:27,0,0
2022-07-20 14:00:26,0,0
2022-07-20 14:00:25,0,0
2022-07-20 14:00:24,0,0
2022-07-20 14:00:23,0,0
2022-07-20 14:00:22,0,0
2022-07-20 14:00:21,0.0270798,-0.0465217
2022-07-20 14:00:20,0.5969202,-1.0254783
2022-07-20 14:00:19,0,0
2022-07-20 14:00:18,0,0
2022-07-20 14:00:17,0,0
2022-07-20 14:00:16,0,0
2022-07-20 14:00:15,0,0
2022-07-20 14:00:14,0,0
2022-07-20 14:00:13,0,0
2022-07-20 14:00:12,0,0
2022-07-20 14:00:11,0,0
2022-07-20 14:00:10,0,0
2022-07-20 14:00:09,0,0
2022-07-20 14:00:08,0,0
2022-07-20 14:00:07,0,0
2022-07-20 14:00:06,0,0
2022-07-20 14:00:05,0,0
2022-07-20 14:00:04,0,0
2022-07-20 14:00:03,0,0
2022-07-20 14:00:02,0,0
2022-07-20 14:00:01,0,0
2022-07-20 14:00:00,0,0
2022-07-20 13:59:59,0,0
2022-07-20 13:59:58,0,0
2022-07-20 13:59:57,0,0
2022-07-20 13:59:56,0,0
